year,Population,Adults,Children,Singles,Taken,Hunger Deaths,Old Age Deaths,Average Age,Average Hunger,Average Prowess,Average Selfishness,Average Reciprocity
505,50,35,15,13,37,339,326,24.08,19.004660440848305,30.495339559151695,49.32,50.68
506,51,35,16,15,36,339,326,24.607843137254903,18.390750382324196,27.90336726473463,50.13725490196079,49.86274509803921
507,51,35,16,15,36,339,326,25.607843137254903,18.091465369026032,27.222260121170045,50.13725490196079,49.86274509803921
508,52,35,17,15,37,339,326,26.115384615384617,19.110644364574213,26.908586404656553,49.92307692307692,50.07692307692308
509,52,35,17,15,37,339,326,27.115384615384617,19.32590845751318,25.731783850179127,49.92307692307692,50.07692307692308
510,54,35,19,15,39,339,326,27.11111111111111,21.20950301604309,26.957163650623574,51.351851851851855,48.648148148148145
511,53,34,19,14,39,341,326,26.566037735849058,20.296319381635517,25.865274411822295,51.735849056603776,48.264150943396224
512,54,34,20,16,38,341,326,27.074074074074073,20.58650578906574,26.006086803526856,51.03703703703704,48.96296296296296
513,53,33,20,16,37,343,326,26.660377358490567,21.43000944137248,23.17376414353318,49.943396226415096,50.056603773584904
514,57,33,24,18,39,343,326,25.789473684210527,22.763953899233044,22.622011013047658,48.64912280701754,51.35087719298246
515,61,35,26,18,43,344,326,24.24590163934426,23.579178493004513,23.151324746984365,49.377049180327866,50.622950819672134
516,60,33,27,16,44,345,327,24.016666666666666,22.98110897723843,20.745930592640907,49.983333333333334,50.016666666666666
517,60,33,27,16,44,346,327,24.15,24.717012885815148,19.61632044751819,49.583333333333336,50.416666666666664
518,63,35,28,16,47,346,327,24.0,27.336392630069174,17.520750227073684,48.698412698412696,51.301587301587304
519,66,36,30,16,50,346,327,23.90909090909091,29.222739683659903,16.625745164824945,49.36363636363637,50.63636363636363
520,65,35,30,15,50,347,328,23.846153846153847,28.598517041687646,15.157512260421768,49.56923076923077,50.43076923076923
521,63,37,26,15,48,348,330,23.746031746031747,27.177503943033678,17.781859466595446,49.98412698412698,50.01587301587302
522,61,35,26,15,46,350,331,23.19672131147541,26.89233438549726,18.4450690859791,50.540983606557376,49.459016393442624
523,59,33,26,14,45,351,332,23.45762711864407,25.85988111752408,19.61469515366236,50.186440677966104,49.813559322033896
524,60,32,28,14,46,351,334,23.25,25.352555947819248,25.18293523415724,51.733333333333334,48.266666666666666
525,57,29,28,11,46,354,334,22.57894736842105,26.769403880764923,20.521479041194965,52.40350877192982,47.59649122807018
526,56,28,28,10,46,355,335,22.5,25.392498997642395,22.321786716643317,53.0,47.0
527,51,25,26,10,41,358,337,21.431372549019606,23.512145238106346,25.458782504278155,51.80392156862745,48.19607843137255
528,49,24,25,9,40,359,338,21.693877551020407,21.74881196900638,26.475670565717955,51.51020408163265,48.48979591836735
529,47,23,24,10,37,360,339,21.893617021276597,20.506900791248828,28.452355386507055,51.829787234042556,48.170212765957444
530,46,24,22,9,37,361,339,22.23913043478261,20.647267705013725,26.71923209138405,52.28260869565217,47.71739130434783
531,46,28,18,9,37,361,339,23.23913043478261,21.417467087469216,27.060793782096,52.28260869565217,47.71739130434783
532,47,31,16,9,38,361,339,23.74468085106383,20.705553806409227,28.549765342526943,51.276595744680854,48.723404255319146
533,46,32,14,8,38,362,339,24.08695652173913,19.06010925982218,28.113803783656078,50.32608695652174,49.67391304347826
534,45,33,12,9,36,364,339,23.0,17.925810555967182,26.8789798431207,51.15555555555556,48.84444444444444
535,46,34,12,11,35,364,339,23.5,18.937181034774138,27.88890592174761,50.82608695652174,49.17391304347826
536,45,35,10,10,35,365,339,23.8,20.537274566678246,25.129392099988415,51.06666666666667,48.93333333333333
537,45,36,9,9,36,366,339,23.644444444444446,21.172670678217973,27.027329321782034,51.62222222222222,48.37777777777778
538,46,37,9,9,37,366,339,24.130434782608695,21.93928410632299,26.517237632807436,52.54347826086956,47.45652173913044
539,46,37,9,9,37,366,339,25.130434782608695,21.276597303992354,26.092967913398954,52.54347826086956,47.45652173913044
540,43,36,7,7,36,368,340,24.488372093023255,19.675118434272644,26.813253658750604,53.604651162790695,46.395348837209305
541,44,37,7,7,37,368,340,24.931818181818183,19.886741887995633,28.635985384731644,53.52272727272727,46.47727272727273
542,43,37,6,8,35,369,340,25.186046511627907,20.26025254538837,26.13238244850906,53.02325581395349,46.97674418604651
543,44,37,7,10,34,369,340,25.613636363636363,19.846871726123876,28.425855546603394,53.11363636363637,46.88636363636363
544,44,36,8,10,34,369,341,25.65909090909091,19.164702069224948,29.40397920600642,53.72727272727273,46.27272727272727
545,45,36,9,10,35,369,341,26.08888888888889,19.912160057811505,28.421173275521827,53.955555555555556,46.044444444444444
546,47,36,11,10,37,369,341,25.97872340425532,21.122343847584286,28.920209343905075,53.40425531914894,46.59574468085106
547,47,36,11,10,37,369,341,26.97872340425532,22.121623312925415,25.793270304095863,53.40425531914894,46.59574468085106
548,51,37,14,10,41,369,341,25.862745098039216,24.109303431251465,28.224029902081874,55.8235294117647,44.1764705882353
549,52,37,15,10,42,369,341,26.365384615384617,24.771213869995208,24.459555360774022,54.82692307692308,45.17307692307692
550,53,38,15,10,43,369,341,26.867924528301888,26.26813087229494,23.788472901289964,54.075471698113205,45.924528301886795
551,56,39,17,10,46,369,341,26.428571428571427,26.995119126473178,23.058452302098257,53.57142857142857,46.42857142857143
552,56,38,18,9,47,370,341,26.517857142857142,29.10900798032023,19.105277733965487,52.642857142857146,47.357142857142854
553,56,38,18,8,48,370,342,26.821428571428573,28.92573009992223,19.752841328649197,52.642857142857146,47.357142857142854
554,55,37,18,7,48,370,343,27.581818181818182,30.181315586257895,17.73398539116394,52.78181818181818,47.21818181818182
555,55,37,18,7,48,371,343,27.636363636363637,31.80499635604401,16.18099022343357,54.018181818181816,45.981818181818184
556,54,35,19,8,46,371,345,27.59259259259259,30.823015574266364,18.917725166474376,53.5,46.5
557,55,36,19,8,47,371,345,28.09090909090909,30.491776718773764,20.25367782668077,54.27272727272727,45.72727272727273
558,53,34,19,7,46,372,346,28.32075471698113,29.52508023806135,19.659415573272216,53.64150943396226,46.35849056603774
559,53,34,19,7,46,372,347,28.50943396226415,30.037195085486914,20.59517215380711,53.22641509433962,46.77358490566038
560,51,32,19,7,44,373,349,27.980392156862745,28.882114375602068,23.7845522910646,53.23529411764706,46.76470588235294
561,50,30,20,10,40,373,351,27.76,27.090353528614024,25.827286904410695,52.74,47.26
562,51,30,21,10,41,375,351,26.098039215686274,29.29441874536605,25.09454111483423,54.568627450980394,45.431372549019606
563,49,29,20,9,40,376,352,26.102040816326532,28.74508046293537,23.583394625927696,53.97959183673469,46.02040816326531
564,48,29,19,8,40,378,352,25.3125,29.219428854576094,24.384737812090574,52.125,47.875
565,47,28,19,7,40,379,352,25.76595744680851,24.61440290463352,28.154064719808265,52.829787234042556,47.170212765957444
566,47,30,17,11,36,379,353,25.76595744680851,21.707505859827638,33.52653669336385,52.744680851063826,47.255319148936174
567,43,29,14,9,34,383,353,24.0,20.823166736355805,33.33903793069055,54.48837209302326,45.51162790697674
568,43,31,12,9,34,383,353,25.0,21.01004855242552,34.31553284292332,54.48837209302326,45.51162790697674
569,44,32,12,9,35,383,353,25.431818181818183,19.90057817592343,35.667603642258385,54.29545454545455,45.70454545454545
570,43,30,13,9,34,385,353,24.651162790697676,18.417509604677825,35.90279096588121,54.0,46.0
571,43,31,12,9,34,385,353,25.651162790697676,16.554049517738818,37.538973738075136,54.0,46.0
572,43,31,12,9,34,385,353,26.651162790697676,16.76665839908977,37.32636485672418,54.0,46.0
573,42,29,13,10,32,387,353,25.80952380952381,18.501493549966195,34.78422073574809,52.833333333333336,47.166666666666664
574,44,30,14,14,30,387,353,25.636363636363637,18.93442737806855,35.88375444011327,51.88636363636363,48.11363636363637
575,44,32,12,14,30,387,353,26.636363636363637,17.296244650088287,35.249209895366256,51.88636363636363,48.11363636363637
576,47,33,14,14,33,387,353,25.93617021276596,18.980552701026696,36.083277086207346,50.744680851063826,49.255319148936174
577,48,33,15,13,35,388,353,25.104166666666668,19.550787016015096,33.92733600897339,52.208333333333336,47.791666666666664
578,49,35,14,13,36,389,353,24.428571428571427,19.860980809205085,33.849225254895536,52.30612244897959,47.69387755102041
579,49,34,15,13,36,390,353,24.3265306122449,21.03993606967377,30.551900665020106,51.673469387755105,48.326530612244895
580,50,35,15,13,37,390,353,24.84,23.17790395248453,29.56209604751547,52.34,47.66
581,51,35,16,13,38,390,353,25.352941176470587,23.58818208841598,28.843190460603626,51.78431372549019,48.21568627450981
582,52,35,17,13,39,391,353,24.884615384615383,22.890879787102662,31.51296636674349,51.13461538461539,48.86538461538461
583,51,33,18,11,40,392,354,24.50980392156863,23.46860299828263,31.688259746815408,50.90196078431372,49.09803921568628
584,52,33,19,11,41,392,354,25.03846153846154,24.239190019507593,31.491579211261637,51.34615384615385,48.65384615384615
585,50,31,19,9,41,392,356,25.44,21.80578064632764,32.85421935367236,50.04,49.96
586,50,33,17,9,41,392,356,26.44,22.04280800162724,32.61719199837276,50.04,49.96
587,49,31,18,9,40,394,356,25.693877551020407,22.724597860248334,31.210851524888664,50.08163265306123,49.91836734693877
588,47,29,18,8,39,395,357,25.74468085106383,21.138912136279686,31.520662331805426,49.40425531914894,50.59574468085106
589,46,29,17,8,38,395,358,26.08695652173913,18.02571392539263,36.030178687536555,49.41304347826087,50.58695652173913
590,47,31,16,10,37,395,358,26.53191489361702,18.280947668141426,37.18713743824154,50.340425531914896,49.659574468085104
591,48,31,17,10,38,395,358,26.979166666666668,18.490969663911518,37.842363669421815,49.5,50.5
592,49,33,16,10,39,396,358,26.367346938775512,19.88376072308904,36.9121576442579,50.16326530612245,49.83673469387755
593,47,33,14,12,35,398,358,25.914893617021278,19.956799137155024,34.000647671355615,49.53191489361702,50.46808510638298
594,47,35,12,14,33,398,358,26.914893617021278,19.779053149997537,34.178393658513095,49.53191489361702,50.46808510638298
595,47,36,11,14,33,398,358,27.914893617021278,19.885316013769824,34.07213079474082,49.53191489361702,50.46808510638298
596,48,37,11,14,34,398,358,28.333333333333332,19.313872687837602,35.311127312162405,49.020833333333336,50.979166666666664
597,50,38,12,14,36,398,358,28.2,21.104561453208188,34.43543854679181,49.32,50.68
598,54,38,16,16,38,398,358,27.11111111111111,23.192935008727567,34.89965758386503,48.27777777777778,51.72222222222222
599,53,38,15,16,37,399,359,26.71698113207547,20.50129858525693,33.80954752168639,47.81132075471698,52.18867924528302
600,53,39,14,16,37,399,359,27.71698113207547,19.941005747325764,33.79484330927802,47.81132075471698,52.18867924528302
601,54,40,14,16,38,399,359,28.203703703703702,21.961596036952287,32.79766322230697,48.01851851851852,51.98148148148148
602,54,39,15,17,37,400,359,28.14814814814815,23.757100883924505,31.613269486445866,47.01851851851852,52.98148148148148
603,57,40,17,17,40,400,359,27.666666666666668,25.35928255008934,32.64071744991067,48.35087719298246,51.64912280701754
604,57,38,19,16,41,402,359,26.736842105263158,25.89848002995189,32.1716954086446,47.771929824561404,52.228070175438596
605,57,35,22,13,44,404,360,25.05263157894737,26.65260894288415,31.790247240570718,47.54385964912281,52.45614035087719
606,56,35,21,13,43,404,361,25.696428571428573,26.822751981539223,29.303769817048337,46.69642857142857,53.30357142857143
607,56,34,22,12,44,405,362,24.857142857142858,28.533452627489392,31.555833086796323,47.0,53.0
608,53,32,21,10,43,406,364,24.735849056603772,24.521521949191957,34.79923276778918,47.264150943396224,52.735849056603776
609,52,32,20,10,42,407,364,25.115384615384617,25.421370477116266,33.5401679844222,48.03846153846154,51.96153846153846
610,51,30,21,11,40,409,364,24.568627450980394,26.40362677628634,32.9168155698881,48.333333333333336,51.666666666666664
611,48,27,21,9,39,411,365,24.041666666666668,24.265411009778287,34.364246673979835,49.979166666666664,50.020833333333336
612,46,26,20,8,38,411,367,24.5,20.916945773748335,38.71668004252652,50.130434782608695,49.869565217391305
613,46,26,20,8,38,412,367,24.347826086956523,20.00893040309355,41.96958448834606,50.869565217391305,49.130434782608695
614,46,29,17,8,38,412,367,25.347826086956523,19.221581121580517,41.887114530593394,50.869565217391305,49.130434782608695
615,46,30,16,9,37,414,367,23.695652173913043,20.20133410707803,41.63764572377112,50.30434782608695,49.69565217391305
616,45,28,17,10,35,416,367,22.933333333333334,20.401546571338436,39.351384717456845,50.333333333333336,49.666666666666664
617,45,29,16,10,35,416,367,23.933333333333334,19.285742727420082,39.73647949480214,50.333333333333336,49.666666666666664
618,46,29,17,12,34,416,367,24.41304347826087,19.906175046405423,40.4416510405511,51.26086956521739,48.73913043478261
619,46,31,15,12,34,416,367,25.41304347826087,18.278336879915738,40.98253268530165,51.26086956521739,48.73913043478261
620,48,32,16,14,34,416,367,25.354166666666668,19.132458161397242,43.3258751719361,50.458333333333336,49.541666666666664
621,48,37,11,14,34,416,367,26.354166666666668,19.08825966263201,41.286740337367995,50.458333333333336,49.541666666666664
622,50,38,12,16,34,416,367,26.3,18.712237529193498,42.5677624708065,51.34,48.66
623,51,39,12,15,36,417,367,25.529411764705884,19.332180284352653,43.02076089211794,51.411764705882355,48.588235294117645
624,52,38,14,18,34,418,367,24.98076923076923,20.620791641504283,41.78305199991087,51.78846153846154,48.21153846153846
625,54,38,16,18,36,418,367,25.055555555555557,21.796802024684606,40.795790567907986,52.333333333333336,47.666666666666664
626,54,39,15,20,34,418,367,26.055555555555557,22.11326681081257,38.62747392992818,52.333333333333336,47.666666666666664
627,57,39,18,20,37,418,367,25.68421052631579,26.306969202965778,36.72811851633248,52.63157894736842,47.36842105263158
628,60,39,21,20,40,418,367,25.4,28.520067999759714,33.896598666906954,52.31666666666667,47.68333333333333
629,60,37,23,18,42,420,368,23.9,29.179236853269497,32.43819931875713,49.7,50.3
630,61,35,26,16,45,421,369,22.934426229508198,30.02984555163947,30.363597071311354,50.32786885245902,49.67213114754098
631,62,36,26,16,46,422,369,22.741935483870968,30.977026960444686,28.844572088962767,50.806451612903224,49.193548387096776
632,60,34,26,14,46,422,372,22.433333333333334,27.690666523977686,31.39899406661871,51.36666666666667,48.63333333333333
633,58,31,27,12,46,422,375,22.224137931034484,23.807205786930872,34.52869550064009,51.10344827586207,48.89655172413793
634,58,30,28,12,46,423,376,21.724137931034484,24.556291303984395,35.31046313870103,51.96551724137931,48.03448275862069
635,57,27,30,11,46,425,377,20.50877192982456,24.564207935321164,34.37088978213783,53.3859649122807,46.6140350877193
636,59,29,30,11,48,425,377,20.8135593220339,27.10499689421119,33.75940988544983,54.20338983050848,45.79661016949152
637,59,28,31,14,45,425,378,21.25423728813559,26.27689357243715,31.645725168145685,55.101694915254235,44.898305084745765
638,61,29,32,14,47,425,378,21.557377049180328,28.839317307844432,29.61969908559819,55.24590163934426,44.75409836065574
639,60,30,30,13,47,426,379,21.4,29.151530017464616,28.38745863547138,54.78333333333333,45.21666666666667
640,58,30,28,13,45,426,381,21.93103448275862,25.83131837524354,31.495243690537933,53.672413793103445,46.327586206896555
641,58,29,29,14,44,427,381,21.879310344827587,27.16135285512196,29.99381955867114,54.310344827586206,45.689655172413794
642,56,29,27,14,42,428,382,22.017857142857142,26.73126964369091,29.054444642023373,53.982142857142854,46.017857142857146
643,56,30,26,13,43,429,382,21.982142857142858,26.902393766707814,29.597606233292186,53.625,46.375
644,56,33,23,13,43,429,382,22.982142857142858,26.38735566886316,29.398358616851123,53.625,46.375
645,57,35,22,13,44,429,382,23.57894736842105,25.75789929756003,31.64560947436979,53.824561403508774,46.175438596491226
646,57,40,17,15,42,429,382,24.57894736842105,26.86150600271048,29.664809786763204,53.824561403508774,46.175438596491226
647,56,40,16,15,41,430,383,24.714285714285715,25.605896483557867,30.144103516442133,54.285714285714285,45.714285714285715
648,58,39,19,15,43,431,383,23.603448275862068,26.908359587972765,31.36750248099275,54.8448275862069,45.1551724137931
649,57,40,17,16,41,432,384,23.894736842105264,24.346445482625672,31.860344488600994,54.92982456140351,45.07017543859649
650,58,41,17,16,42,432,384,24.482758620689655,24.065510079898164,33.555179575274245,54.89655172413793,45.10344827586207
651,58,41,17,15,43,433,384,24.56896551724138,24.87595008040041,32.76198095408235,55.43103448275862,44.56896551724138
652,60,45,15,15,45,433,384,24.75,25.966259668928007,31.967073664405326,56.2,43.8
653,60,45,15,15,45,433,384,25.75,25.128808768372462,31.137857898294207,56.2,43.8
654,58,43,15,13,45,436,384,24.862068965517242,26.678662483682377,29.213595632117176,55.741379310344826,44.258620689655174
655,59,44,15,13,46,436,384,25.440677966101696,26.408989899182004,29.506264338106128,55.88135593220339,44.11864406779661
656,58,43,15,12,46,437,385,25.29310344827586,26.034481051845017,28.704673950129745,55.810344827586206,44.189655172413794
657,56,40,16,10,46,438,387,25.035714285714285,23.372253834449104,30.61346843745118,55.089285714285715,44.910714285714285
658,55,39,16,11,44,439,387,25.563636363636363,24.011841329109064,29.26088594361821,55.43636363636364,44.56363636363636
659,55,39,16,10,45,439,389,25.454545454545453,22.00499099020498,33.08591810070411,55.03636363636364,44.96363636363636
660,55,38,17,10,45,440,389,25.527272727272727,22.78607961244903,32.541193114823706,54.32727272727273,45.67272727272727
661,55,38,17,9,46,441,389,25.509090909090908,25.676966998771906,29.835146410435325,54.41818181818182,45.58181818181818
662,53,36,17,8,45,442,390,25.69811320754717,25.04928010884137,28.365814230781275,55.716981132075475,44.283018867924525
663,54,37,17,10,44,442,390,26.22222222222222,25.754170876929013,29.393977271219143,54.75925925925926,45.24074074074074
664,54,39,15,10,44,442,390,27.22222222222222,25.596238114051495,28.625984108170723,54.75925925925926,45.24074074074074
665,56,41,15,10,46,442,390,27.25,25.528563682992267,29.864293459864875,53.80357142857143,46.19642857142857
666,54,39,15,7,47,444,391,26.444444444444443,23.170969974462466,31.43187069248828,53.5,46.5
667,53,39,14,7,46,444,392,27.20754716981132,20.806570526985688,33.55192003905204,53.58490566037736,46.41509433962264
668,52,39,13,9,43,444,393,27.865384615384617,18.165134371798466,36.123327166663074,52.75,47.25
669,52,39,13,10,42,445,393,27.826923076923077,18.60022463585735,37.20993053324509,52.17307692307692,47.82692307692308
670,52,39,13,9,43,446,393,27.846153846153847,19.6836583167844,35.37132457581097,51.92307692307692,48.07692307692308
671,53,40,13,9,44,446,393,28.32075471698113,20.962866340113173,34.565435546679275,51.81132075471698,48.18867924528302
672,54,41,13,9,45,446,393,28.796296296296298,20.891062121766893,34.7015304708257,51.72222222222222,48.27777777777778
673,54,41,13,9,45,446,393,29.796296296296298,20.83073071131475,33.83593595535193,51.72222222222222,48.27777777777778
674,53,40,13,8,45,448,393,29.32075471698113,22.09269081416747,32.69976201602122,51.132075471698116,48.867924528301884
675,54,42,12,8,46,448,393,29.77777777777778,22.041959300706033,33.58767032892359,50.851851851851855,49.148148148148145
676,53,42,11,10,43,449,393,30.37735849056604,21.95238928975676,31.953271087601735,49.9811320754717,50.0188679245283
677,52,40,12,12,40,451,394,28.98076923076923,22.185221512229536,33.03884208036627,48.0,52.0
678,52,40,12,12,40,451,394,29.98076923076923,21.573945222574995,32.118362469732695,48.0,52.0
679,52,40,12,11,41,452,394,29.884615384615383,21.77942404429429,31.865984769836967,49.07692307692308,50.92307692307692
680,51,39,12,13,38,452,395,30.49019607843137,18.729793418173557,34.917265405355856,49.94117647058823,50.05882352941177
681,49,36,13,13,36,455,395,29.428571428571427,19.73350560316971,32.233018749023586,50.0,50.0
682,49,36,13,12,37,457,395,28.20408163265306,20.229250864604925,33.36258587008895,51.816326530612244,48.183673469387756
683,50,36,14,11,39,458,395,27.62,21.6575537454403,30.2424462545597,53.04,46.96
684,51,36,15,13,38,458,395,28.07843137254902,22.415259975052965,28.741602770045073,52.64705882352941,47.35294117647059
685,51,35,16,12,39,460,395,26.901960784313726,21.91762361424449,28.6510038367359,53.568627450980394,46.431372549019606
686,52,35,17,12,40,461,395,26.346153846153847,22.631118457484572,29.061189234823118,53.82692307692308,46.17307692307692
687,50,34,16,11,39,462,396,26.52,20.48526098537711,28.200626529744184,53.98,46.02
688,51,35,16,13,38,462,396,27.0,20.017376215398336,30.649290451268335,53.98039215686274,46.01960784313726
689,51,34,17,13,38,463,396,26.96078431372549,19.648132650503197,30.842063427928174,52.94117647058823,47.05882352941177
690,51,33,18,13,38,464,396,26.941176470588236,19.38887495589287,31.709164259793408,52.529411764705884,47.470588235294116
691,51,34,17,13,38,465,396,26.901960784313726,19.59206020857936,30.67707571561373,52.490196078431374,47.509803921568626
692,52,34,18,15,37,465,396,27.384615384615383,20.104751073796574,31.279864310818816,52.30769230769231,47.69230769230769
693,50,34,16,14,36,467,396,27.3,19.513826718474263,31.973784704490985,50.88,49.12
694,47,31,16,13,34,470,396,26.46808510638298,19.089703073368423,31.271999054291157,49.723404255319146,50.276595744680854
695,48,32,16,13,35,470,396,26.916666666666668,17.869027614085905,35.3809723859141,50.395833333333336,49.604166666666664
696,47,31,16,12,35,471,396,27.319148936170212,17.091687146421435,34.67154543244394,50.40425531914894,49.59574468085106
697,49,32,17,12,37,471,396,27.20408163265306,18.418154040490567,35.74511126563188,48.816326530612244,51.183673469387756
698,48,33,15,12,36,471,397,27.729166666666668,15.394842344718606,36.938490988614724,49.0,51.0
699,46,32,14,11,35,473,397,27.717391304347824,14.094857791249717,36.90792406249843,49.32608695652174,50.67391304347826
700,47,31,16,11,36,474,397,26.93617021276596,15.897010151086361,36.677457934020026,48.61702127659574,51.38297872340426
701,48,35,13,11,37,474,397,27.375,15.875718039226932,35.22844862743974,47.916666666666664,52.083333333333336
702,47,34,13,14,33,476,397,26.680851063829788,15.857249166500003,35.585148017116474,48.680851063829785,51.319148936170215
703,46,34,12,14,32,477,397,26.869565217391305,16.34707633390772,33.71814105739663,48.23913043478261,51.76086956521739
704,45,32,13,13,32,480,397,25.022222222222222,15.778110443104657,38.66633400133979,46.77777777777778,53.22222222222222
705,45,32,13,14,31,481,397,24.88888888888889,15.010145271442273,39.278743617446615,46.422222222222224,53.577777777777776
706,46,32,14,14,32,481,397,25.347826086956523,14.92690971679117,39.09482941364361,46.67391304347826,53.32608695652174
707,47,31,16,16,31,482,397,24.70212765957447,15.344201573791278,39.10260693684702,45.808510638297875,54.191489361702125
708,49,34,15,16,33,482,397,24.693877551020407,16.487757725026583,38.818364723953,45.734693877551024,54.265306122448976
709,51,33,18,15,36,483,397,23.725490196078432,18.052318197768443,37.79081905713352,45.705882352941174,54.294117647058826
710,52,33,19,15,37,483,397,24.26923076923077,17.00644050655215,36.839713339601694,45.88461538461539,54.11538461538461
711,55,33,22,17,38,483,397,23.945454545454545,18.503061493976464,37.00602941511444,46.61818181818182,53.38181818181818
712,55,33,22,18,37,484,397,23.963636363636365,18.705265857548632,35.24018868790592,46.872727272727275,53.127272727272725
713,57,33,24,16,41,486,397,22.17543859649123,20.833772229567533,34.9780204335395,48.14035087719298,51.85964912280702
714,60,33,27,16,44,486,397,22.066666666666666,22.93722373714855,33.06277626285144,47.93333333333333,52.06666666666667
715,60,32,28,18,42,487,397,22.15,24.543405181498354,28.918890097894923,47.666666666666664,52.333333333333336
716,62,33,29,18,44,487,397,22.43548387096774,25.807858122676866,30.03085155474249,49.096774193548384,50.903225806451616
717,62,33,29,17,45,487,398,22.661290322580644,25.499589398799344,29.746901818372915,49.516129032258064,50.483870967741936
718,66,34,32,17,49,487,398,22.28787878787879,27.66580629001883,29.92510280089026,48.60606060606061,51.39393939393939
719,64,31,33,17,47,490,399,20.703125,28.239111856843685,27.36947720947692,49.125,50.875
720,64,31,33,15,49,492,399,20.015625,28.43504379802365,28.3209133743172,50.515625,49.484375
721,64,29,35,14,50,492,401,19.875,26.840832221050377,30.718835160744778,51.71875,48.28125
722,62,29,33,13,49,492,403,20.274193548387096,25.079177555145623,31.03372579832949,50.67741935483871,49.32258064516129
723,62,29,33,12,50,494,403,19.629032258064516,27.393341667803625,29.574400267680243,50.725806451612904,49.274193548387096
724,62,29,33,11,51,495,403,19.70967741935484,29.125610517966958,27.713099159452398,51.274193548387096,48.725806451612904
725,62,30,32,13,49,495,406,18.838709677419356,26.246051791640458,32.75394820835954,50.935483870967744,49.064516129032256
726,61,30,31,13,48,496,406,19.311475409836067,26.439848626511946,30.24903369954847,51.18032786885246,48.81967213114754
727,62,31,31,12,50,496,407,19.548387096774192,27.836013563840858,29.728502565191402,52.435483870967744,47.564516129032256
728,62,33,29,12,50,496,407,20.548387096774192,28.643612782995707,27.3080001202301,52.435483870967744,47.564516129032256
729,61,34,27,13,48,496,409,20.868852459016395,27.385233056924204,29.844535049355642,54.0655737704918,45.9344262295082
730,61,37,24,13,48,496,410,21.229508196721312,27.446235515760204,30.176715303911934,52.704918032786885,47.295081967213115
731,65,38,27,13,52,496,410,20.923076923076923,30.377904123912682,29.560557414548857,53.276923076923076,46.723076923076924
732,64,39,25,13,51,497,411,21.21875,31.411362253672507,26.532635399473527,52.375,47.625
733,63,39,24,13,50,497,412,22.174603174603174,30.34224604875983,26.57838887187509,52.333333333333336,47.666666666666664
734,63,40,23,13,50,498,412,22.26984126984127,31.644951046809723,26.79949339763472,53.22222222222222,46.77777777777778
735,61,39,22,14,47,500,413,21.688524590163933,29.949088605207418,28.345993362005697,55.08196721311475,44.91803278688525
736,60,41,19,15,45,500,414,22.583333333333332,29.49121634757254,28.458783652427464,55.266666666666666,44.733333333333334
737,60,41,19,14,46,501,414,22.7,28.520516847231068,31.1461498194356,54.4,45.6
738,62,42,20,14,48,501,414,22.967741935483872,29.857241298496067,30.658887733761993,54.403225806451616,45.596774193548384
739,62,43,19,14,48,501,415,23.467741935483872,29.400183620885425,30.64907262268882,55.693548387096776,44.306451612903224
740,61,41,20,14,47,502,417,22.868852459016395,26.874464369154534,36.07637996979414,55.01639344262295,44.98360655737705
741,62,44,18,14,48,502,417,23.5,27.67846541580261,35.30540555193933,54.935483870967744,45.064516129032256
742,62,43,19,13,49,503,417,23.661290322580644,28.798299629337848,34.637184241629896,54.935483870967744,45.064516129032256
743,64,45,19,13,51,503,417,23.921875,27.98970904406571,35.900915955934295,55.171875,44.828125
744,64,44,20,14,50,504,417,23.96875,28.17586503026815,35.02725996973186,54.640625,45.359375
745,67,45,22,14,53,504,417,23.895522388059703,30.033177868822595,33.04144899684905,53.97014925373134,46.02985074626866
746,68,46,22,14,54,504,417,24.544117647058822,30.844464277424876,30.97906513433983,54.05882352941177,45.94117647058823
747,67,45,22,13,54,505,419,24.044776119402986,29.53897647321733,32.26699367603641,53.76119402985075,46.23880597014925
748,66,45,21,12,54,506,420,23.96969696969697,30.62520705619366,29.25358082259422,55.34848484848485,44.65151515151515
749,65,44,21,14,51,506,422,24.246153846153845,30.038780896314822,29.772691562774188,56.50769230769231,43.49230769230769
750,65,44,21,15,50,506,423,24.76923076923077,30.255926444721347,31.067150478355572,56.56923076923077,43.43076923076923
751,65,43,22,15,50,506,424,25.2,31.540296532709153,29.7058573134447,56.815384615384616,43.184615384615384
752,64,41,23,15,49,507,426,24.4375,30.134101349610443,32.076177733252244,57.71875,42.28125
753,62,40,22,16,46,508,427,24.774193548387096,29.242085611723166,30.515978904405866,57.983870967741936,42.016129032258064
754,60,38,22,17,43,508,430,24.633333333333333,24.079556255648235,36.72044374435177,56.75,43.25
755,60,38,22,19,41,509,430,24.766666666666666,25.940539738288862,34.49279359504447,57.0,43.0
756,62,40,22,19,43,509,430,24.967741935483872,27.07812169090931,33.212200889735854,56.12903225806452,43.87096774193548
757,64,42,22,21,43,509,430,25.1875,29.124320039894968,30.547554960105032,56.09375,43.90625
758,67,43,24,21,46,509,430,25.059701492537314,32.995973260972605,27.72044464947515,55.0,45.0
759,67,40,27,19,48,509,433,24.37313432835821,32.0967422199549,28.20543129251514,55.298507462686565,44.701492537313435
760,70,42,28,19,51,509,434,23.757142857142856,34.09908329534327,27.62503534147569,55.2,44.8
761,71,45,26,19,52,509,434,24.422535211267604,35.8533439404689,23.97764197502405,55.098591549295776,44.901408450704224
